File_Name	Mol_Formula	Nonhydrogen_Atoms	Point_Group	[W1-F12 all-electron, rel. CCSD(T)/CBS (kcal/mol)]
dsgdb9nsd_001615	C6H11N	7	C1	1796.785244
dsgdb9nsd_001617	C6H10O	7	C1	1688.469938
dsgdb9nsd_001618	C5H9NO	7	C1	1597.945926
dsgdb9nsd_001619	C4H9N3	7	C1	1538.538228
dsgdb9nsd_001620	C6H10O	7	C1	1692.295726
dsgdb9nsd_001621	C5H9NO	7	C1	1602.764063
dsgdb9nsd_001622	C4H8N2O	7	C1	1470.702468
dsgdb9nsd_001623	C5H8O2	7	C1	1491.853228
dsgdb9nsd_001624	C4H7NO2	7	C1	1400.539652
dsgdb9nsd_001630	C4H6O3	7	C1	1334.250163
dsgdb9nsd_001631	C5H8O2	7	C1	1532.428996
dsgdb9nsd_001632	C4H7NO2	7	C1	1422.963547
dsgdb9nsd_001634	C3H7N3O	7	C1	1368.356446
dsgdb9nsd_001635	C4H8N2O	7	C1	1481.963923
dsgdb9nsd_001636	C4H7NO2	7	C1	1425.514498
dsgdb9nsd_001637	C3H7N3O	7	C1	1360.276634
dsgdb9nsd_001638	C3H6N2O2	7	C1	1310.362671
dsgdb9nsd_001639	C3H5NO3	7	C1	1230.242553
dsgdb9nsd_001640	C4H8N2O	7	C1	1477.944636
dsgdb9nsd_001641	C3H7N3O	7	C1	1369.634263
dsgdb9nsd_001642	C3H6N2O2	7	C1	1297.590098
dsgdb9nsd_001644	C5H8O2	7	C1	1535.596513
dsgdb9nsd_001645	C4H8N2O	7	C1	1482.493986
dsgdb9nsd_001646	C4H7NO2	7	C1	1427.303446
dsgdb9nsd_001647	C4H8N2O	7	C1	1476.471966
dsgdb9nsd_001648	C3H6N2O2	7	C1	1297.590525
dsgdb9nsd_001649	C4H7NO2	7	C1	1422.404185
dsgdb9nsd_001650	C3H6N2O2	7	C1	1315.067743
dsgdb9nsd_001651	C4H6O3	7	C1	1345.150198
dsgdb9nsd_001652	C3H6N2O2	7	C1	1290.497019
dsgdb9nsd_001653	C3H5NO3	7	C1	1236.172706
dsgdb9nsd_001654	C3H6N2O2	7	C1	1281.075309
dsgdb9nsd_001655	C3H5NO3	7	C1	1225.609299
dsgdb9nsd_001697	C7H10	7	C1	1736.324654
dsgdb9nsd_001698	C6H9N	7	CS	1647.209294
dsgdb9nsd_001699	C5H8N2	7	C1	1513.025304
dsgdb9nsd_001700	C6H8O	7	C1	1535.070554
dsgdb9nsd_001701	C5H7NO	7	C1	1444.34759
dsgdb9nsd_001702	C6H8O	7	C1	1532.899364
dsgdb9nsd_001703	C5H7NO	7	CS	1442.399744
dsgdb9nsd_001704	C5H8N2	7	CS	1518.58133
dsgdb9nsd_001705	C4H7N3	7	CS	1382.182966
dsgdb9nsd_001706	C4H6N2O	7	CS	1312.492106
dsgdb9nsd_001707	C6H8O	7	C1	1540.655815
dsgdb9nsd_001708	C5H7NO	7	C1	1449.778659
dsgdb9nsd_001709	C4H6N2O	7	C1	1312.537393
dsgdb9nsd_001710	C5H6O2	7	C1	1335.196052
dsgdb9nsd_001711	C4H5NO2	7	C1	1242.778429
dsgdb9nsd_001712	C6H10O	7	C1	1709.290628
dsgdb9nsd_001713	C5H8O2	7	C1	1509.193198
dsgdb9nsd_001714	C5H8O2	7	C1	1504.667988
dsgdb9nsd_001715	C5H8O2	7	C1	1517.543391
dsgdb9nsd_001716	C4H6O3	7	C1	1312.699385
dsgdb9nsd_001730	C6H9N	7	C1	1606.752438
dsgdb9nsd_001731	C6H8O	7	C1	1537.43772
dsgdb9nsd_001732	C6H8O	7	C1	1540.045932
dsgdb9nsd_001733	C7H10	7	C1	1734.259457
dsgdb9nsd_001734	C6H9N	7	C1	1602.93334
dsgdb9nsd_001735	C6H8O	7	C1	1535.13936
dsgdb9nsd_001736	C6H9N	7	C1	1645.310902
dsgdb9nsd_001737	C5H8N2	7	C1	1513.854075
dsgdb9nsd_001738	C5H7NO	7	C1	1445.315284
dsgdb9nsd_001739	C6H8O	7	C1	1538.624573
dsgdb9nsd_001740	C5H7NO	7	C1	1448.836824
dsgdb9nsd_001741	C5H9NO	7	C1	1593.207677
dsgdb9nsd_001742	C5H8O2	7	C1	1518.609731
dsgdb9nsd_001743	C6H10O	7	C1	1706.247101
dsgdb9nsd_001744	C5H9NO	7	C1	1575.431695
dsgdb9nsd_001745	C5H8O2	7	C1	1507.480574
dsgdb9nsd_001746	C5H8O2	7	C1	1508.696555
dsgdb9nsd_001758	C6H8O	7	C1	1537.25541
dsgdb9nsd_001759	C5H7NO	7	C1	1447.543753
dsgdb9nsd_001760	C7H10	7	C1	1734.782449
dsgdb9nsd_001761	C6H9N	7	C1	1645.66589
dsgdb9nsd_001762	C5H8N2	7	C1	1514.260563
dsgdb9nsd_001763	C6H8O	7	C1	1536.783993
dsgdb9nsd_001764	C5H7NO	7	C1	1446.091081
dsgdb9nsd_001765	C6H9N	7	C1	1604.908414
dsgdb9nsd_001766	C5H8N2	7	C1	1514.346506
dsgdb9nsd_001767	C6H8O	7	C1	1536.126683
dsgdb9nsd_001769	C6H9N	7	C1	1593.438632
dsgdb9nsd_001770	C5H8N2	7	C1	1503.356763
dsgdb9nsd_001771	C4H6N2O	7	C1	1320.438553
dsgdb9nsd_001772	C4H7N3	7	C1	1387.970034
dsgdb9nsd_001773	C4H6N2O	7	C1	1316.79384
dsgdb9nsd_001774	C5H6O2	7	C1	1338.811253
dsgdb9nsd_001775	C4H5NO2	7	C1	1247.041302
dsgdb9nsd_001776	C5H8O2	7	C1	1512.02388
dsgdb9nsd_001777	C6H10O	7	C1	1709.900172
dsgdb9nsd_001778	C5H8O2	7	C1	1512.92713
dsgdb9nsd_001779	C5H9NO	7	C1	1580.610374
dsgdb9nsd_001780	C5H8O2	7	C1	1511.49612
dsgdb9nsd_001781	C5H9NO	7	C1	1570.206888
dsgdb9nsd_001782	C4H6O3	7	C1	1315.524959
dsgdb9nsd_001798	C6H10O	7	C1	1715.419407
dsgdb9nsd_001799	C5H9NO	7	C1	1584.708231
dsgdb9nsd_001800	C5H8O2	7	C1	1514.361855
dsgdb9nsd_001801	C5H8O2	7	C1	1518.43635
dsgdb9nsd_001802	C5H9NO	7	C1	1604.604674
dsgdb9nsd_001803	C4H8N2O	7	C1	1474.457924
dsgdb9nsd_001804	C4H7NO2	7	C1	1405.424581
dsgdb9nsd_001805	C4H7NO2	7	C1	1409.227734
dsgdb9nsd_001806	C4H7NO2	7	C1	1410.994807
dsgdb9nsd_001819	C4H4N2O	7	C1	1219.433062
dsgdb9nsd_001821	C5H4O2	7	C1	1267.482562
dsgdb9nsd_001822	C4H3NO2	7	C2V	1161.663439
dsgdb9nsd_001824	C4H6N2O	7	C1	1364.448913
dsgdb9nsd_001825	C4H5NO2	7	C1	1291.721347
dsgdb9nsd_001826	C3H5N3O	7	C1	1242.520329
dsgdb9nsd_001827	C3H4N2O2	7	C1	1170.563168
dsgdb9nsd_001829	C3H4N2O2	7	C1	1170.49593
dsgdb9nsd_001830	C3H3NO3	7	CS	1097.082878
dsgdb9nsd_001832	C3H5N3O	7	C1	1238.429268
dsgdb9nsd_001833	C5H6O2	7	C1	1406.993693
dsgdb9nsd_001834	C4H5NO2	7	C2	1310.020898
dsgdb9nsd_001836	C3H4N2O2	7	C1	1188.048205
dsgdb9nsd_001837	C5H7NO	7	C1	1464.489528
dsgdb9nsd_001838	C6H8O	7	C1	1597.964745
dsgdb9nsd_001839	C5H7NO	7	C1	1480.365769
dsgdb9nsd_001840	C5H6O2	7	C1	1409.861506
dsgdb9nsd_001841	C4H6N2O	7	C1	1340.612952
dsgdb9nsd_001842	C5H7NO	7	C1	1477.775811
dsgdb9nsd_001843	C4H6N2O	7	C1	1356.947213
dsgdb9nsd_001844	C4H5NO2	7	C1	1287.209221
dsgdb9nsd_001845	C6H8O	7	C1	1592.688564
dsgdb9nsd_001846	C5H7NO	7	C1	1480.357605
dsgdb9nsd_001847	C5H7NO	7	C1	1478.124782
dsgdb9nsd_001848	C4H7N3	7	C1	1414.505057
dsgdb9nsd_001849	C4H6N2O	7	C1	1361.035977
dsgdb9nsd_001850	C4H5NO2	7	C1	1290.429487
dsgdb9nsd_001851	C3H5N3O	7	C1	1239.440399
dsgdb9nsd_001852	C6H8O	7	C1	1593.996827
dsgdb9nsd_001853	C5H7NO	7	C1	1478.724097
dsgdb9nsd_001854	C5H7NO	7	C1	1464.058786
dsgdb9nsd_001855	C5H6O2	7	C1	1409.036036
dsgdb9nsd_001856	C5H6O2	7	C1	1396.336047
dsgdb9nsd_001857	C7H12	7	CS	1914.442918
dsgdb9nsd_001858	C6H10O	7	C1	1719.170552
dsgdb9nsd_001859	C6H10O	7	C1	1714.988546
dsgdb9nsd_001860	C5H8O2	7	CS	1523.504863
dsgdb9nsd_001861	C6H10O	7	C1	1721.264175
dsgdb9nsd_001862	C7H12	7	C1	1916.604142
dsgdb9nsd_001863	C5H9NO	7	C1	1604.911551
dsgdb9nsd_001864	C5H8O2	7	C1	1530.507261
dsgdb9nsd_001865	C5H9NO	7	C1	1606.086544
dsgdb9nsd_001866	C6H10O	7	C1	1734.973356
dsgdb9nsd_001867	C5H9NO	7	C1	1622.220579
dsgdb9nsd_001868	C5H8O2	7	C1	1551.388436
dsgdb9nsd_001869	C5H9NO	7	C1	1620.570593
dsgdb9nsd_001870	C4H8N2O	7	C1	1500.148891
dsgdb9nsd_001871	C4H7NO2	7	C1	1430.51066
dsgdb9nsd_001872	C5H9NO	7	C1	1603.901073
dsgdb9nsd_001873	C4H7NO2	7	C1	1408.772018
dsgdb9nsd_001874	C5H8O2	7	C1	1549.128599
dsgdb9nsd_001876	C4H6O3	7	C1	1358.300688
dsgdb9nsd_001877	C4H7NO2	7	C1	1404.486724
dsgdb9nsd_001878	C4H6O3	7	C1	1350.261965
dsgdb9nsd_001879	C5H9NO	7	C1	1591.659109
dsgdb9nsd_001880	C5H8O2	7	C1	1538.666534
dsgdb9nsd_001882	C4H7NO2	7	C1	1406.845262
dsgdb9nsd_001883	C4H6O3	7	C1	1352.141287
dsgdb9nsd_001884	C6H10O	7	C1	1721.948047
dsgdb9nsd_001885	C7H12	7	C1	1916.749938
dsgdb9nsd_001886	C5H9NO	7	C1	1603.737268
dsgdb9nsd_001887	C6H10O	7	C1	1714.67616
dsgdb9nsd_001895	C6H10O	7	C1	1682.773639
dsgdb9nsd_001896	C5H8O2	7	C1	1480.292244
dsgdb9nsd_001897	C7H12	7	C1	1876.21989
dsgdb9nsd_001898	C6H10O	7	C1	1671.184116
dsgdb9nsd_001899	C6H10O	7	C1	1682.795345
dsgdb9nsd_001900	C6H11N	7	C1	1733.978735
dsgdb9nsd_001901	C5H9NO	7	C1	1542.087039
dsgdb9nsd_001902	C5H8O2	7	C1	1489.71807
dsgdb9nsd_001903	C5H7NO	7	C1	1432.83798
dsgdb9nsd_001904	C5H6O2	7	C1	1361.202085
dsgdb9nsd_001905	C5H7NO	7	C1	1430.919445
dsgdb9nsd_001906	C6H8O	7	C1	1565.383379
dsgdb9nsd_001907	C5H7NO	7	C1	1444.531745
dsgdb9nsd_001908	C5H6O2	7	C1	1377.231589
dsgdb9nsd_001909	C5H7NO	7	C1	1437.226279
dsgdb9nsd_001910	C5H6O2	7	C1	1365.653311
dsgdb9nsd_001911	C5H9NO	7	C1	1563.047996
dsgdb9nsd_001912	C5H8O2	7	C1	1495.813151
dsgdb9nsd_001913	C6H10O	7	C1	1692.873091
dsgdb9nsd_001914	C7H12	7	C1	1887.335919
dsgdb9nsd_001915	C6H10O	7	C1	1689.736598
dsgdb9nsd_001916	C6H10O	7	C1	1690.21257
dsgdb9nsd_001917	C6H10O	7	C1	1686.678116
dsgdb9nsd_001918	C5H9NO	7	C1	1548.309053
dsgdb9nsd_001919	C5H8O2	7	C1	1495.315712
dsgdb9nsd_001920	C7H10	7	C1	1746.845785
dsgdb9nsd_001921	C6H8O	7	C1	1544.611396
dsgdb9nsd_001922	C6H8O	7	C1	1551.839371
dsgdb9nsd_001923	C7H12	7	C1	1905.217493
dsgdb9nsd_001924	C6H10O	7	C1	1702.354948
dsgdb9nsd_001925	C6H10O	7	CS	1700.090304
dsgdb9nsd_001926	C6H10O	7	C1	1705.70561
dsgdb9nsd_001927	C6H10O	7	C1	1710.593187
dsgdb9nsd_001928	C5H8O2	7	C1	1503.864293
dsgdb9nsd_001931	C6H10O	7	C1	1692.434286
dsgdb9nsd_001932	C5H8O2	7	C1	1487.240863
dsgdb9nsd_001933	C6H11N	7	C1	1758.652841
dsgdb9nsd_001934	C6H10O	7	C1	1693.749552
dsgdb9nsd_001935	C5H8O2	7	C1	1493.389082
dsgdb9nsd_001936	C5H5NO	7	C1	1280.673496
dsgdb9nsd_001937	C4H4N2O	7	C1	1187.558403
dsgdb9nsd_001938	C6H6O	7	CS	1410.517109
dsgdb9nsd_001939	C5H5NO	7	CS	1319.890782
dsgdb9nsd_001940	C5H5NO	7	C1	1295.584734
dsgdb9nsd_001941	C5H4O2	7	C1	1227.448121
dsgdb9nsd_001942	C4H3NO2	7	C1	1133.687158
dsgdb9nsd_001943	C4H5NO2	7	C1	1251.58016
dsgdb9nsd_001944	C5H6O2	7	C1	1382.786071
dsgdb9nsd_001945	C4H5NO2	7	C1	1268.477127
dsgdb9nsd_001947	C4H5NO2	7	C1	1260.162212
dsgdb9nsd_001948	C7H10	7	CS	1735.692074
dsgdb9nsd_001949	C6H9N	7	CS	1646.561779
dsgdb9nsd_001950	C5H8N2	7	C1	1512.663269
dsgdb9nsd_001951	C6H8O	7	C1	1535.099344
dsgdb9nsd_001952	C5H7NO	7	C1	1444.144653
dsgdb9nsd_001953	C5H8N2	7	CS	1507.484351
dsgdb9nsd_001954	C6H8O	7	C1	1540.569495
dsgdb9nsd_001955	C5H7NO	7	C1	1451.270444
dsgdb9nsd_001956	C6H10O	7	C1	1707.852853
dsgdb9nsd_001957	C5H8O2	7	C1	1508.511089
dsgdb9nsd_001958	C5H9NO	7	C1	1589.160141
dsgdb9nsd_001959	C5H8O2	7	C1	1512.545046
dsgdb9nsd_001960	C4H7NO2	7	C1	1392.1891
dsgdb9nsd_001961	C5H9NO	7	C1	1582.540173
dsgdb9nsd_001962	C5H9NO	7	C1	1589.218568
dsgdb9nsd_001963	C6H10O	7	C1	1714.581136
dsgdb9nsd_001964	C5H9NO	7	C1	1602.366906
dsgdb9nsd_001965	C5H8O2	7	C1	1536.384602
dsgdb9nsd_001966	C5H9NO	7	C1	1574.913755
dsgdb9nsd_001967	C5H8O2	7	C1	1508.711377
dsgdb9nsd_001968	C4H7NO2	7	C1	1391.964822
dsgdb9nsd_001969	C5H8O2	7	C1	1517.376838
dsgdb9nsd_001970	C4H7NO2	7	C1	1404.84057
dsgdb9nsd_001971	C4H6O3	7	C1	1338.930995
dsgdb9nsd_001981	C5H9NO	7	C1	1577.972682
dsgdb9nsd_001982	C6H10O	7	C1	1710.496206
dsgdb9nsd_001983	C5H9NO	7	C1	1577.68436
dsgdb9nsd_001984	C5H8O2	7	C1	1510.034161
dsgdb9nsd_001985	C5H9NO	7	C1	1571.688613
dsgdb9nsd_001986	C5H9NO	7	C1	1595.28693
dsgdb9nsd_001987	C5H8O2	7	C1	1524.756312
dsgdb9nsd_001988	C5H9NO	7	C1	1600.658129
dsgdb9nsd_001989	C4H8N2O	7	C1	1468.794105
dsgdb9nsd_001990	C4H7NO2	7	C1	1401.551937
dsgdb9nsd_001991	C4H8N2O	7	C1	1463.505216
dsgdb9nsd_001992	C4H8N2O	7	C1	1478.130404
dsgdb9nsd_001993	C4H7NO2	7	C1	1409.530363
dsgdb9nsd_002002	C7H8	7	C1	1572.599675
dsgdb9nsd_002003	C6H6O	7	CS	1362.715123
dsgdb9nsd_002004	C6H7N	7	C1	1428.386954
dsgdb9nsd_002005	C6H7N	7	C1	1482.39868
dsgdb9nsd_002006	C5H6N2	7	C1	1342.982146
dsgdb9nsd_002007	C5H5NO	7	C1	1269.884185
dsgdb9nsd_002008	C5H6N2	7	C1	1337.118151
dsgdb9nsd_002009	C6H8O	7	C1	1543.315081
dsgdb9nsd_002010	C5H6O2	7	C1	1334.376054
dsgdb9nsd_002011	C5H7NO	7	C1	1397.98068
dsgdb9nsd_002012	C7H12	7	C1	1876.017148
dsgdb9nsd_002013	C6H10O	7	C1	1670.621717
dsgdb9nsd_002014	C6H11N	7	C1	1732.282087
dsgdb9nsd_002015	C6H10O	7	C1	1672.680419
dsgdb9nsd_002016	C5H9NO	7	C1	1530.387846
dsgdb9nsd_002017	C6H10O	7	C1	1677.765128
dsgdb9nsd_002018	C5H8O2	7	C1	1473.150219
dsgdb9nsd_002019	C5H9NO	7	C1	1533.830833
dsgdb9nsd_002020	C5H7NO	7	CS	1432.331511
dsgdb9nsd_002021	C6H8O	7	CS	1560.439639
dsgdb9nsd_002022	C5H7NO	7	C1	1445.443372
dsgdb9nsd_002023	C5H6O2	7	CS	1379.138277
dsgdb9nsd_002024	C5H7NO	7	C1	1428.566817
dsgdb9nsd_002025	C5H6O2	7	CS	1360.815539
dsgdb9nsd_002026	C7H12	7	CS	1885.538839
dsgdb9nsd_002027	C6H10O	7	C1	1687.228662
dsgdb9nsd_002028	C6H10O	7	CS	1688.300536
dsgdb9nsd_002029	C5H10N2	7	C1	1614.0349
dsgdb9nsd_002031	C6H10O	7	CS	1690.601412
dsgdb9nsd_002032	C5H9NO	7	C1	1559.613172
dsgdb9nsd_002033	C5H8O2	7	C1	1492.392566
dsgdb9nsd_002034	C7H12	7	C1	1887.157198
dsgdb9nsd_002035	C6H11N	7	C1	1754.477154
dsgdb9nsd_002036	C6H10O	7	C1	1686.935339
dsgdb9nsd_002037	C6H11N	7	C1	1751.687862
dsgdb9nsd_002038	C6H10O	7	C1	1686.108457
dsgdb9nsd_002039	C6H10O	7	C1	1692.572972
dsgdb9nsd_002040	C5H9NO	7	C1	1559.780598
dsgdb9nsd_002041	C5H8O2	7	C1	1491.729238
dsgdb9nsd_002042	C5H9NO	7	C1	1556.145366
dsgdb9nsd_002043	C7H12	7	C1	1870.33739
dsgdb9nsd_002044	C6H10O	7	C1	1665.359793
dsgdb9nsd_002045	C6H10O	7	C1	1679.842637
dsgdb9nsd_002046	C5H8O2	7	CS	1476.062986
dsgdb9nsd_002047	C7H12	7	C1	1885.88348
dsgdb9nsd_002048	C6H10O	7	C1	1680.841017
dsgdb9nsd_002050	C5H8O2	7	C1	1483.543847
dsgdb9nsd_002051	C5H7NO	7	C1	1455.213092
dsgdb9nsd_002052	C5H7NO	7	C1	1476.124438
dsgdb9nsd_002053	C5H6O2	7	C1	1400.192363
dsgdb9nsd_002054	C6H8O	7	C1	1591.869381
dsgdb9nsd_002055	C5H7NO	7	C1	1479.738893
dsgdb9nsd_002056	C4H5NO2	7	C1	1281.926965
dsgdb9nsd_002057	C4H5NO2	7	C1	1264.332195
dsgdb9nsd_002058	C4H5NO2	7	C1	1283.480503
dsgdb9nsd_002059	C4H6N2O	7	C1	1358.146923
dsgdb9nsd_002060	C6H8O	7	C1	1595.00531
dsgdb9nsd_002061	C5H7NO	7	C1	1469.128925
dsgdb9nsd_002062	C5H7NO	7	C1	1458.590217
dsgdb9nsd_002063	C5H6O2	7	C1	1386.407021
dsgdb9nsd_002064	C5H7NO	7	C1	1477.18951
dsgdb9nsd_002065	C5H6O2	7	C1	1403.633775
dsgdb9nsd_002066	C5H9NO	7	C1	1601.369781
dsgdb9nsd_002067	C4H7NO2	7	C1	1400.69609
dsgdb9nsd_002068	C4H8N2O	7	C1	1465.302152
dsgdb9nsd_002069	C4H7NO2	7	C1	1394.179874
dsgdb9nsd_002070	C4H7NO2	7	C1	1400.643806
dsgdb9nsd_002071	C6H10O	7	CS	1736.768592
dsgdb9nsd_002072	C5H9NO	7	C1	1620.594325
dsgdb9nsd_002073	C5H8O2	7	C1	1545.559475
dsgdb9nsd_002074	C5H9NO	7	C1	1600.442717
dsgdb9nsd_002075	C5H8O2	7	C1	1528.948841
dsgdb9nsd_002076	C5H8O2	7	CS	1531.659638
dsgdb9nsd_002077	C4H6O3	7	C1	1344.517028
dsgdb9nsd_002078	C4H8N2O	7	C1	1485.039328
dsgdb9nsd_002079	C4H7NO2	7	C1	1409.559316
dsgdb9nsd_002080	C4H7NO2	7	C1	1413.781037
dsgdb9nsd_002081	C4H6O3	7	C1	1338.564015
dsgdb9nsd_002082	C4H6O3	7	C1	1325.831608
dsgdb9nsd_002083	C4H8N2O	7	CS	1499.437973
dsgdb9nsd_002084	C4H7NO2	7	C1	1425.870629
dsgdb9nsd_002086	C7H12	7	C1	1919.560477
dsgdb9nsd_002087	C6H10O	7	C1	1714.270537
dsgdb9nsd_002088	C6H10O	7	C1	1714.327572
dsgdb9nsd_002089	C5H9NO	7	C1	1600.424859
dsgdb9nsd_002090	C6H10O	7	C1	1715.028588
dsgdb9nsd_002092	C5H9NO	7	C1	1598.78303
dsgdb9nsd_002093	C5H9NO	7	C1	1596.311346
dsgdb9nsd_002094	C6H10O	7	C1	1723.00547
dsgdb9nsd_002095	C4H7NO2	7	C1	1399.156388
dsgdb9nsd_002096	C7H12	7	C1	1917.693593
dsgdb9nsd_002097	C5H9NO	7	C1	1597.463647
dsgdb9nsd_002098	C6H10O	7	C1	1712.245614
dsgdb9nsd_002099	C6H10O	7	C1	1714.696591
dsgdb9nsd_002100	C6H10O	7	C1	1722.174923
dsgdb9nsd_002101	C5H8O2	7	C1	1515.002379
dsgdb9nsd_002114	C4H4N2O	7	C1	1200.306905
dsgdb9nsd_002115	C5H4O2	7	C1	1258.77022
dsgdb9nsd_002116	C4H3NO2	7	C1	1143.129733
dsgdb9nsd_002117	C4H6N2O	7	C1	1340.261811
dsgdb9nsd_002118	C4H5NO2	7	C1	1269.031908
dsgdb9nsd_002119	C3H4N2O2	7	CS	1139.81588
dsgdb9nsd_002120	C3H3NO3	7	C1	1083.554778
dsgdb9nsd_002121	C5H6O2	7	CS	1399.591409
dsgdb9nsd_002122	C4H5NO2	7	C1	1286.164919
dsgdb9nsd_002123	C4H4O3	7	C1	1211.825488
dsgdb9nsd_002124	C4H5NO2	7	CS	1261.945826
dsgdb9nsd_002125	C4H4O3	7	CS	1189.307667
dsgdb9nsd_002126	C3H2O4	7	CS	1025.991204
dsgdb9nsd_002127	C7H12	7	CS	1918.435635
dsgdb9nsd_002128	C6H10O	7	C1	1714.122131
dsgdb9nsd_002129	C6H8O	7	C1	1597.478369
dsgdb9nsd_002130	C5H7NO	7	C1	1480.887512
dsgdb9nsd_002131	C5H7NO	7	C1	1464.904173
dsgdb9nsd_002132	C5H6O2	7	C1	1409.856141
dsgdb9nsd_002133	C4H6N2O	7	C1	1350.611645
dsgdb9nsd_002134	C6H8O	7	C1	1590.065003
dsgdb9nsd_002135	C5H7NO	7	C1	1476.632539
dsgdb9nsd_002136	C4H7N3	7	C1	1410.868232
dsgdb9nsd_002137	C4H6N2O	7	C1	1356.867808
dsgdb9nsd_002138	C4H5NO2	7	C1	1285.302314
dsgdb9nsd_002139	C5H7NO	7	C1	1472.427353
dsgdb9nsd_002140	C4H7N3	7	C1	1406.713529
dsgdb9nsd_002141	C4H6N2O	7	C1	1351.299113
dsgdb9nsd_002142	C5H6O2	7	C1	1392.374147
dsgdb9nsd_002143	C4H5NO2	7	C1	1275.387808
dsgdb9nsd_002144	C6H8O	7	C1	1594.284069
dsgdb9nsd_002145	C5H7NO	7	C1	1473.281268
dsgdb9nsd_002147	C6H10O	7	C1	1718.873225
dsgdb9nsd_002148	C7H12	7	C1	1913.519989
dsgdb9nsd_002149	C6H10O	7	C1	1718.974531
dsgdb9nsd_002150	C5H9NO	7	C1	1599.602884
dsgdb9nsd_002151	C5H8O2	7	C1	1524.724836
dsgdb9nsd_002152	C6H10O	7	C1	1721.667525
dsgdb9nsd_002153	C7H12	7	C1	1916.736591
dsgdb9nsd_002154	C6H10O	7	C1	1714.762775
dsgdb9nsd_002155	C6H10O	7	C1	1735.053646
dsgdb9nsd_002156	C5H9NO	7	C1	1620.961952
dsgdb9nsd_002157	C5H9NO	7	C1	1603.487419
dsgdb9nsd_002158	C5H8O2	7	C1	1549.420177
dsgdb9nsd_002159	C5H8O2	7	C1	1528.920013
dsgdb9nsd_002160	C5H8O2	7	C1	1530.624737
dsgdb9nsd_002161	C4H7NO2	7	C1	1402.763928
dsgdb9nsd_002162	C4H6O3	7	C1	1347.055536
dsgdb9nsd_002163	C5H9NO	7	C1	1616.563342
dsgdb9nsd_002164	C4H8N2O	7	C1	1494.040895
dsgdb9nsd_002165	C4H7NO2	7	C1	1422.837524
dsgdb9nsd_002166	C4H7NO2	7	C1	1420.46481
dsgdb9nsd_002167	C5H8O2	7	C1	1539.083013
dsgdb9nsd_002168	C4H7NO2	7	C1	1425.014561
dsgdb9nsd_002169	C4H7NO2	7	C1	1408.438879
dsgdb9nsd_002171	C4H7NO2	7	C1	1402.750054
dsgdb9nsd_002172	C4H6O3	7	C1	1331.131202
dsgdb9nsd_002182	C5H8O2	7	C1	1519.450079
dsgdb9nsd_002183	C6H10O	7	C1	1715.956906
dsgdb9nsd_002184	C5H8O2	7	C1	1519.39669
dsgdb9nsd_002185	C5H9NO	7	C1	1600.213156
dsgdb9nsd_002186	C5H9NO	7	C1	1576.952508
dsgdb9nsd_002188	C4H7NO2	7	C1	1405.471556
dsgdb9nsd_002189	C5H9NO	7	C1	1590.307554
dsgdb9nsd_002190	C4H8N2O	7	C1	1461.916996
dsgdb9nsd_002191	C4H7NO2	7	C1	1392.419867
dsgdb9nsd_002192	C5H8O2	7	C1	1537.244805
dsgdb9nsd_002193	C4H7NO2	7	C1	1408.370895
dsgdb9nsd_002194	C4H6O3	7	C1	1338.089699
dsgdb9nsd_002195	C4H6O3	7	C1	1322.526867
dsgdb9nsd_002196	C6H10O	7	CS	1716.735803
dsgdb9nsd_002197	C5H8O2	7	C1	1519.466576
dsgdb9nsd_002198	C5H9NO	7	C1	1598.514851
dsgdb9nsd_002199	C5H9NO	7	CS	1584.378863
dsgdb9nsd_002200	C5H8O2	7	CS	1515.999316
dsgdb9nsd_002201	C4H7NO2	7	C1	1400.191553
dsgdb9nsd_002202	C4H6O3	7	CS	1321.558212
dsgdb9nsd_002211	C7H12	7	C1	1888.127811
dsgdb9nsd_002212	C6H10O	7	C1	1690.606991
dsgdb9nsd_002213	C6H10O	7	C1	1688.061273
dsgdb9nsd_002214	C5H8O2	7	C1	1488.452578
dsgdb9nsd_002215	C6H10O	7	C1	1693.599427
dsgdb9nsd_002216	C5H8O2	7	C1	1491.888669
dsgdb9nsd_002217	C6H10O	7	C1	1690.95268
dsgdb9nsd_002218	C5H8O2	7	C1	1484.99544
dsgdb9nsd_002219	C5H8O2	7	C1	1487.8735
dsgdb9nsd_002220	C7H12	7	C1	1886.546425
dsgdb9nsd_002221	C6H10O	7	C1	1689.781672
dsgdb9nsd_002222	C6H10O	7	C1	1683.829424
dsgdb9nsd_002223	C6H10O	7	C1	1681.087477
dsgdb9nsd_002224	C5H8O2	7	C1	1483.297267
dsgdb9nsd_002225	C5H8O2	7	C1	1494.038021
dsgdb9nsd_002226	C4H6O3	7	C1	1286.568339
dsgdb9nsd_002227	C7H10	7	C1	1764.340713
dsgdb9nsd_002228	C5H7NO	7	C1	1446.181467
dsgdb9nsd_002229	C6H9N	7	C1	1634.232152
dsgdb9nsd_002230	C6H8O	7	C1	1566.139032
dsgdb9nsd_002231	C6H8O	7	C1	1566.895024
dsgdb9nsd_002232	C7H10	7	C1	1764.249692
dsgdb9nsd_002233	C5H7NO	7	C1	1445.431116
dsgdb9nsd_002234	C6H9N	7	C1	1632.383679
dsgdb9nsd_002235	C6H8O	7	C1	1566.138129
